TimeStamp, Channel, Quality, Alpha, Low_beta, High_beta, Gamma, Theta
08.41.08.522, IED_AF3, 4, 5.664487, 0.854280, 0.653318, 0.367894, 1.305721 
08.41.08.524, IED_F7, 4, 4.635701, 0.477219, 0.220455, 0.198589, 1.437193 
08.41.08.526, IED_F3, 4, 1.459279, 0.141648, 0.103354, 0.079689, 0.497196 
08.41.08.528, IED_FC5, 4, 4.403402, 0.559957, 0.374956, 0.176151, 1.303378 
08.41.08.533, IED_T7, 4, 1.135701, 0.351771, 0.214920, 0.168123, 0.558353 
08.41.08.535, IED_P7, 4, 1.212239, 0.195998, 0.096322, 0.166905, 1.163395 
08.41.08.537, IED_Pz, 4, 3.238496, 0.396235, 0.161066, 0.174438, 1.740647 
08.41.08.539, IED_O1, 4, 3.238496, 0.396235, 0.161066, 0.174438, 1.740647 
08.41.08.541, IED_O2, 4, 5.298783, 1.270617, 0.358464, 0.207762, 2.781409 
08.41.08.545, IED_P8, 4, 3.939320, 0.935762, 0.419379, 0.280722, 2.083043 
08.41.08.550, IED_T8, 4, 1.777118, 1.374728, 0.456430, 0.264787, 0.456544 
08.41.08.551, IED_FC6, 4, 5.261853, 0.762632, 0.398438, 0.187196, 1.451309 
08.41.08.552, IED_F4, 4, 4.596168, 0.849331, 0.377939, 0.133429, 1.957101 
08.41.08.554, IED_F8, 4, 6.361465, 0.778824, 0.419765, 0.263305, 1.604482 
08.41.08.555, IED_AF4, 4, 6.842210, 0.800591, 0.343881, 0.121403, 2.523477 
08.41.09.556, IED_AF3, 4, 3.347978, 2.145149, 0.614594, 0.267950, 3.578114 
08.41.09.558, IED_F7, 4, 8.169717, 1.654271, 0.978209, 0.656573, 5.904965 
08.41.09.560, IED_F3, 4, 1.507733, 0.331177, 0.134198, 0.095273, 1.277225 
08.41.09.560, IED_FC5, 4, 6.534047, 0.986767, 0.249550, 0.175670, 4.429515 
08.41.09.562, IED_T7, 4, 0.805623, 0.432589, 0.094548, 0.220115, 0.549190 
08.41.09.563, IED_P7, 4, 2.543198, 0.212762, 0.114800, 0.114884, 2.195819 
08.41.09.564, IED_Pz, 4, 4.382461, 0.251621, 0.233466, 0.223174, 3.309994 
08.41.09.566, IED_O1, 4, 4.080132, 0.233949, 0.191289, 0.240492, 3.025743 
08.41.09.723, IED_O2, 4, 10.383000, 1.026924, 0.487068, 0.192783, 7.501736 
08.41.09.723, IED_P8, 4, 5.613699, 1.092311, 0.609201, 0.292332, 5.093013 
08.41.09.723, IED_T8, 4, 4.163297, 1.656236, 0.545327, 0.451959, 1.936403 
08.41.09.724, IED_FC6, 4, 10.892229, 1.449820, 0.524642, 0.143254, 6.658039 
08.41.09.724, IED_F4, 4, 8.797746, 0.844193, 0.362942, 0.072780, 5.619474 
08.41.09.725, IED_F8, 4, 12.408764, 1.457467, 0.621381, 0.249986, 7.323486 
08.41.09.725, IED_AF4, 4, 12.254745, 1.429940, 0.295846, 0.135880, 7.541723 
08.41.10.727, IED_AF3, 4, 2.717562, 1.842735, 1.001560, 0.284974, 1.092861 
08.41.10.729, IED_F7, 4, 1.016630, 0.365227, 0.358864, 0.132247, 0.670334 
08.41.10.730, IED_F3, 4, 0.536684, 0.232612, 0.139354, 0.089104, 0.992558 
08.41.10.731, IED_FC5, 4, 1.583350, 0.565834, 0.422100, 0.119744, 0.576029 
08.41.10.732, IED_T7, 4, 0.386355, 0.227269, 0.268623, 0.171917, 0.257015 
08.41.10.734, IED_P7, 4, 1.330000, 0.230683, 0.141188, 0.124148, 0.263148 
08.41.10.735, IED_Pz, 4, 2.192520, 0.263581, 0.124501, 0.148027, 0.387505 
08.41.10.737, IED_O1, 4, 2.192520, 0.263581, 0.124501, 0.148027, 0.387505 
08.41.10.739, IED_O2, 4, 12.492629, 0.773458, 0.275899, 0.125352, 3.876392 
08.41.10.741, IED_P8, 4, 11.271357, 0.951192, 0.318878, 0.195243, 4.872713 
08.41.10.742, IED_T8, 4, 2.302935, 0.879350, 0.360790, 0.211533, 1.974174 
08.41.10.744, IED_FC6, 4, 0.982064, 0.697419, 0.494498, 0.160642, 1.643833 
08.41.10.746, IED_F4, 4, 1.729019, 0.369889, 0.371425, 0.094658, 0.984187 
08.41.10.748, IED_F8, 4, 1.461980, 0.638835, 0.472221, 0.156551, 1.528238 
08.41.10.749, IED_AF4, 4, 1.879022, 0.351004, 0.414598, 0.210849, 1.608010 
08.41.11.752, IED_AF3, 4, 2.556213, 2.061872, 0.501393, 0.549545, 5.304484 
08.41.11.753, IED_F7, 4, 6.686920, 0.571954, 0.274146, 0.247301, 1.082721 
08.41.11.755, IED_F3, 4, 2.339112, 0.174695, 0.150235, 0.112399, 0.916394 
08.41.11.756, IED_FC5, 4, 8.156212, 0.767417, 0.404406, 0.236549, 1.199573 
08.41.11.758, IED_T7, 4, 1.692264, 0.389939, 0.250405, 0.134319, 0.620894 
08.41.11.762, IED_P7, 4, 4.379738, 0.292555, 0.159586, 0.118801, 0.906849 
08.41.11.764, IED_Pz, 4, 6.074151, 0.462216, 0.434224, 0.177651, 1.090665 
08.41.11.766, IED_O1, 4, 6.074151, 0.462216, 0.434224, 0.177651, 1.090665 
08.41.11.768, IED_O2, 4, 9.635516, 1.322380, 0.645376, 0.289078, 5.876404 
08.41.11.770, IED_P8, 4, 9.103699, 1.639173, 0.459597, 0.322339, 5.400522 
08.41.11.771, IED_T8, 4, 1.950491, 0.905656, 0.418832, 0.450266, 1.483251 
08.41.11.776, IED_FC6, 4, 7.509659, 1.710486, 0.500751, 0.312582, 1.233483 
08.41.11.778, IED_F4, 4, 10.361171, 1.131778, 0.468965, 0.189792, 1.823428 
08.41.11.780, IED_F8, 4, 8.669390, 1.546035, 0.369983, 0.372225, 1.449062 
08.41.11.783, IED_AF4, 4, 14.676767, 1.020279, 0.471017, 0.310318, 1.261058 
08.41.12.784, IED_AF3, 4, 6.442061, 0.973563, 1.064049, 0.237235, 7.078770 
08.41.12.792, IED_F7, 4, 12.350222, 0.394315, 0.336019, 0.102745, 10.344912 
08.41.12.794, IED_F3, 4, 3.047468, 0.289885, 0.160030, 0.069063, 1.914043 
08.41.12.795, IED_FC5, 4, 11.067367, 0.343205, 0.313125, 0.200490, 9.136977 
08.41.12.797, IED_T7, 4, 1.171165, 0.261091, 0.182539, 0.172530, 1.079019 
08.41.12.799, IED_P7, 4, 3.071434, 0.418420, 0.199017, 0.137866, 1.379876 
08.41.12.800, IED_Pz, 4, 6.223549, 0.534754, 0.271710, 0.155179, 3.942064 
08.41.12.802, IED_O1, 4, 6.223549, 0.534754, 0.271710, 0.155179, 3.942064 
08.41.12.803, IED_O2, 4, 13.408928, 0.651109, 0.564615, 0.177733, 8.717303 
08.41.12.805, IED_P8, 4, 11.786557, 0.453724, 0.642047, 0.254785, 4.561606 
08.41.12.806, IED_T8, 4, 2.775276, 0.395706, 0.500528, 0.174273, 1.366688 
08.41.12.807, IED_FC6, 4, 9.745901, 0.366157, 0.640874, 0.118984, 7.297834 
08.41.12.809, IED_F4, 4, 10.830370, 0.370102, 0.350610, 0.096894, 7.648119 
08.41.12.810, IED_F8, 4, 16.380297, 0.506854, 0.699074, 0.145295, 12.930739 
08.41.12.811, IED_AF4, 4, 19.983519, 0.431453, 0.583776, 0.066365, 15.091407 
08.41.13.813, IED_AF3, 4, 10.622772, 3.076438, 1.039163, 0.355374, 4.206211 
08.41.13.814, IED_F7, 4, 13.000803, 0.341595, 0.293658, 0.172463, 7.641271 
08.41.13.817, IED_F3, 4, 1.346998, 0.092862, 0.149131, 0.102372, 1.443582 
08.41.13.819, IED_FC5, 4, 8.520825, 0.676928, 0.186932, 0.233002, 4.828051 
08.41.13.822, IED_T7, 4, 2.397367, 0.635547, 0.222507, 0.166931, 2.685547 
08.41.13.828, IED_P7, 4, 1.275348, 0.401134, 0.166745, 0.129287, 0.924251 
08.41.13.832, IED_Pz, 4, 2.681597, 0.210752, 0.252745, 0.144587, 1.080592 
08.41.13.834, IED_O1, 4, 2.681597, 0.210752, 0.252745, 0.144587, 1.080592 
08.41.13.838, IED_O2, 4, 4.644544, 0.746709, 0.336053, 0.186820, 6.189162 
08.41.13.840, IED_P8, 4, 3.787050, 0.543879, 0.328040, 0.228375, 3.960870 
08.41.13.842, IED_T8, 4, 3.823924, 1.024390, 0.351253, 0.361588, 5.269659 
08.41.13.844, IED_FC6, 4, 9.087504, 0.618487, 0.498878, 0.250775, 7.985570 
08.41.13.846, IED_F4, 4, 7.355764, 0.453505, 0.451341, 0.262898, 6.355734 
08.41.13.848, IED_F8, 4, 16.329748, 0.837825, 0.535918, 0.206098, 10.743142 
08.41.13.851, IED_AF4, 4, 14.117914, 0.402694, 0.511752, 0.212332, 8.508709 
08.41.14.854, IED_AF3, 4, 5.409810, 1.465689, 1.186200, 0.429334, 1.365617 
08.41.14.855, IED_F7, 4, 9.422031, 0.317295, 0.190570, 0.185390, 2.364510 
08.41.14.857, IED_F3, 4, 2.331475, 0.102709, 0.120796, 0.075650, 1.387745 
08.41.14.858, IED_FC5, 4, 9.325464, 0.503618, 0.258552, 0.206685, 3.699341 
08.41.14.860, IED_T7, 4, 0.968742, 0.135638, 0.128813, 0.229401, 0.780513 
08.41.14.860, IED_P7, 4, 2.108443, 0.248580, 0.276710, 0.128232, 1.294489 
08.41.14.863, IED_Pz, 4, 5.840189, 0.277121, 0.278489, 0.220228, 2.502537 
08.41.14.865, IED_O1, 4, 5.840189, 0.277121, 0.278489, 0.220228, 2.502537 
08.41.14.868, IED_O2, 4, 13.452736, 0.813601, 0.377934, 0.196056, 11.490139 
08.41.14.871, IED_P8, 4, 6.344424, 0.861639, 0.494785, 0.229076, 8.696558 
08.41.14.873, IED_T8, 4, 1.333348, 0.562133, 0.338938, 0.283982, 1.509468 
08.41.14.874, IED_FC6, 4, 6.237030, 0.602867, 0.398776, 0.233902, 1.883574 
08.41.14.876, IED_F4, 4, 6.674733, 0.689998, 0.390445, 0.159058, 2.978743 
08.41.14.879, IED_F8, 4, 11.062519, 0.656871, 0.446122, 0.238110, 2.376177 
08.41.14.884, IED_AF4, 4, 13.854897, 0.713369, 0.316603, 0.208496, 4.765069 
08.41.15.887, IED_AF3, 4, 5.365300, 1.752448, 0.867754, 0.329705, 1.669809 
08.41.15.890, IED_F7, 4, 11.802683, 0.550349, 0.221113, 0.135871, 1.681088 
08.41.15.892, IED_F3, 4, 2.396372, 0.213217, 0.167063, 0.079391, 1.189233 
08.41.15.893, IED_FC5, 4, 9.714095, 0.683128, 0.213656, 0.173578, 2.100704 
08.41.15.895, IED_T7, 4, 1.295784, 0.163512, 0.172870, 0.146482, 0.787074 
08.41.15.896, IED_P7, 4, 2.825385, 0.310530, 0.159866, 0.087646, 0.847465 
08.41.15.897, IED_Pz, 4, 8.497876, 0.471234, 0.141302, 0.200630, 1.417033 
08.41.15.898, IED_O1, 4, 8.497876, 0.471234, 0.141302, 0.200630, 1.417033 
08.41.15.899, IED_O2, 4, 16.507529, 1.475520, 0.509915, 0.202790, 11.165501 
08.41.15.900, IED_P8, 4, 8.059815, 1.238001, 0.645043, 0.274039, 7.522506 
08.41.15.902, IED_T8, 4, 4.236065, 0.846413, 0.540636, 0.274132, 1.897044 
08.41.15.903, IED_FC6, 4, 13.078250, 0.641631, 0.376610, 0.177330, 2.244830 
08.41.15.905, IED_F4, 4, 10.821654, 0.624004, 0.208026, 0.111336, 1.769360 
08.41.15.906, IED_F8, 4, 15.104292, 0.785214, 0.489773, 0.197082, 2.972531 
08.41.15.907, IED_AF4, 4, 14.949121, 0.826088, 0.278586, 0.152520, 3.025272 
08.41.16.908, IED_AF3, 4, 5.008385, 3.329433, 1.166773, 0.780561, 5.603007 
08.41.16.910, IED_F7, 4, 10.367237, 0.625693, 0.169399, 0.135878, 1.733979 
08.41.16.911, IED_F3, 4, 1.480572, 0.423257, 0.172376, 0.095596, 3.193789 
08.41.16.914, IED_FC5, 4, 8.501030, 0.581448, 0.174291, 0.216435, 2.143604 
08.41.16.919, IED_T7, 4, 3.304552, 0.387250, 0.185927, 0.115653, 1.235934 
08.41.16.920, IED_P7, 4, 0.879115, 0.208186, 0.124305, 0.101474, 0.812963 
08.41.16.922, IED_Pz, 4, 2.149444, 0.398822, 0.229484, 0.081302, 1.488665 
08.41.16.923, IED_O1, 4, 2.149444, 0.398822, 0.229484, 0.081302, 1.488665 
08.41.16.924, IED_O2, 4, 11.278463, 2.149286, 0.376557, 0.233912, 5.504097 
08.41.16.926, IED_P8, 4, 7.194672, 1.661196, 0.330271, 0.304424, 3.817945 
08.41.16.927, IED_T8, 4, 3.402503, 0.876708, 0.352507, 0.325048, 0.806349 
08.41.16.928, IED_FC6, 4, 5.849808, 1.095473, 0.322785, 0.322928, 1.279064 
08.41.16.929, IED_F4, 4, 4.360040, 0.715359, 0.217504, 0.139077, 2.132428 
08.41.16.930, IED_F8, 4, 9.768825, 1.129400, 0.399003, 0.280397, 1.456429 
08.41.16.932, IED_AF4, 4, 6.915251, 0.671043, 0.397918, 0.209812, 2.509135 
08.41.17.934, IED_AF3, 4, 5.699043, 1.232868, 0.918181, 0.309313, 2.108120 
08.41.17.936, IED_F7, 4, 6.606163, 0.260876, 0.160111, 0.151051, 3.358020 
08.41.17.940, IED_F3, 4, 1.603940, 0.281315, 0.176690, 0.089676, 0.770491 
08.41.17.943, IED_FC5, 4, 5.344607, 0.225446, 0.193831, 0.205861, 2.478665 
08.41.17.946, IED_T7, 4, 1.121624, 0.134859, 0.132728, 0.119770, 0.593072 
08.41.17.948, IED_P7, 4, 1.446028, 0.091722, 0.228222, 0.058866, 1.461691 
08.41.17.950, IED_Pz, 4, 3.618975, 0.192937, 0.337708, 0.181371, 2.780503 
08.41.17.951, IED_O1, 4, 3.618975, 0.192937, 0.337708, 0.181371, 2.780503 
08.41.17.953, IED_O2, 4, 11.264516, 2.834135, 0.631677, 0.128746, 8.919195 
08.41.17.954, IED_P8, 4, 15.742211, 2.153827, 0.689129, 0.183437, 5.487495 
08.41.17.955, IED_T8, 4, 8.284943, 1.084284, 0.461125, 0.242362, 1.198602 
08.41.17.956, IED_FC6, 4, 6.916051, 0.863144, 0.364150, 0.190654, 2.075891 
08.41.17.957, IED_F4, 4, 6.704993, 0.753507, 0.331123, 0.163437, 2.685925 
08.41.17.959, IED_F8, 4, 10.440970, 0.614277, 0.327722, 0.202263, 2.717681 
08.41.17.960, IED_AF4, 4, 10.829123, 0.552534, 0.301968, 0.188714, 4.373548 
08.41.18.961, IED_AF3, 4, 4.071686, 1.663624, 0.863427, 0.487675, 5.530893 
08.41.18.963, IED_F7, 4, 5.427623, 0.225801, 0.160159, 0.264005, 5.865232 
08.41.18.964, IED_F3, 4, 0.934204, 0.078990, 0.106685, 0.102421, 1.212879 
08.41.18.966, IED_FC5, 4, 4.390754, 0.310729, 0.280355, 0.219170, 3.985682 
08.41.18.967, IED_T7, 4, 1.397341, 0.095318, 0.129133, 0.171264, 1.373607 
08.41.18.968, IED_P7, 4, 0.543438, 0.124704, 0.101306, 0.126109, 0.567485 
08.41.18.969, IED_Pz, 4, 2.364877, 0.185826, 0.227683, 0.159315, 1.119245 
08.41.18.970, IED_O1, 4, 2.364877, 0.185826, 0.227683, 0.159315, 1.119245 
08.41.18.972, IED_O2, 4, 3.198060, 0.535714, 0.284304, 0.161236, 2.206753 
08.41.18.973, IED_P8, 4, 3.021485, 0.564368, 0.355636, 0.264211, 1.316004 
08.41.18.974, IED_T8, 4, 1.892773, 0.361592, 0.373410, 0.351391, 1.236228 
08.41.18.975, IED_FC6, 4, 5.063837, 0.336921, 0.379759, 0.243557, 4.513042 
08.41.18.981, IED_F4, 4, 4.099306, 0.352489, 0.235873, 0.216774, 3.501671 
08.41.18.983, IED_F8, 4, 6.184961, 0.564193, 0.391812, 0.271264, 5.249788 
08.41.18.984, IED_AF4, 4, 6.173223, 0.393570, 0.311387, 0.180909, 4.802272 
08.41.19.985, IED_AF3, 4, 2.968071, 1.292119, 0.989397, 0.312042, 5.337747 
08.41.19.987, IED_F7, 4, 4.941055, 0.473443, 0.209855, 0.138308, 1.518606 
08.41.19.989, IED_F3, 4, 1.259545, 0.306690, 0.086912, 0.116388, 0.706256 
08.41.19.990, IED_FC5, 4, 5.222540, 0.291701, 0.240999, 0.172905, 1.365145 
08.41.19.991, IED_T7, 4, 0.214236, 0.269923, 0.089499, 0.128146, 1.104070 
08.41.19.992, IED_P7, 4, 0.985590, 0.494384, 0.095925, 0.083942, 0.387849 
08.41.19.993, IED_Pz, 4, 3.282484, 0.255875, 0.217122, 0.115734, 0.528974 
08.41.19.994, IED_O1, 4, 3.282484, 0.255875, 0.217122, 0.115734, 0.528974 
08.41.19.996, IED_O2, 4, 7.599861, 0.514584, 0.228012, 0.247765, 1.823673 
08.41.19.997, IED_P8, 4, 5.649942, 0.680791, 0.267744, 0.249548, 2.714811 
08.41.19.998, IED_T8, 4, 3.405727, 0.580007, 0.402010, 0.177146, 1.478623 
08.41.20.000, IED_FC6, 4, 6.906923, 0.862818, 0.429124, 0.222108, 1.193814 
08.41.20.002, IED_F4, 4, 5.495368, 0.515325, 0.157282, 0.190397, 0.690446 
08.41.20.004, IED_F8, 4, 7.084899, 0.608078, 0.371162, 0.202687, 1.820605 
08.41.20.006, IED_AF4, 4, 6.912486, 0.667415, 0.283938, 0.209337, 2.166165 
08.41.21.008, IED_AF3, 4, 3.046095, 2.042734, 0.879037, 0.320363, 3.972555 
08.41.21.009, IED_F7, 4, 6.498764, 0.341435, 0.419299, 0.125959, 2.246089 
08.41.21.011, IED_F3, 4, 2.086610, 0.281077, 0.175638, 0.081207, 1.525158 
08.41.21.013, IED_FC5, 4, 6.209959, 0.344151, 0.503183, 0.153296, 2.729992 
08.41.21.017, IED_T7, 4, 0.477363, 0.244888, 0.089542, 0.111674, 0.318072 
08.41.21.021, IED_P7, 4, 2.055927, 0.176064, 0.091138, 0.092933, 0.803715 
08.41.21.023, IED_Pz, 4, 6.451286, 0.367104, 0.236292, 0.135866, 1.768868 
08.41.21.032, IED_O1, 4, 6.451286, 0.367104, 0.236292, 0.135866, 1.768868 
08.41.21.034, IED_O2, 4, 25.294171, 0.642933, 0.296533, 0.172236, 6.608906 
08.41.21.036, IED_P8, 4, 20.459300, 1.201642, 0.621628, 0.345299, 5.745368 
08.41.21.036, IED_T8, 4, 5.523611, 1.263956, 0.427610, 0.330547, 1.318808 
08.41.21.037, IED_FC6, 4, 5.496073, 0.854937, 0.546007, 0.179836, 2.239308 
08.41.21.039, IED_F4, 4, 6.154748, 0.396506, 0.475801, 0.101258, 3.247969 
08.41.21.040, IED_F8, 4, 7.240527, 0.938814, 0.493374, 0.162309, 2.266798 
08.41.21.041, IED_AF4, 4, 7.110819, 0.572234, 0.400285, 0.144659, 5.161437 
08.41.22.042, IED_AF3, 4, 5.119412, 1.035469, 0.730377, 0.491475, 4.863908 
08.41.22.044, IED_F7, 4, 6.104721, 0.395109, 0.370888, 0.195881, 8.536239 
08.41.22.046, IED_F3, 4, 2.514377, 0.176928, 0.131496, 0.088718, 2.795173 
08.41.22.046, IED_FC5, 4, 8.541619, 0.260459, 0.362411, 0.185519, 9.088139 
08.41.22.047, IED_T7, 4, 0.954908, 0.187308, 0.126917, 0.104125, 0.732792 
08.41.22.049, IED_P7, 4, 2.134270, 0.295825, 0.105922, 0.097222, 1.935512 
08.41.22.052, IED_Pz, 4, 4.592988, 0.583196, 0.193529, 0.177423, 5.031161 
08.41.22.054, IED_O1, 4, 4.592988, 0.583196, 0.193529, 0.177423, 5.031161 
08.41.22.056, IED_O2, 4, 11.711897, 1.118546, 0.578422, 0.129404, 13.363346 
08.41.22.057, IED_P8, 4, 9.065008, 0.876593, 0.535640, 0.280121, 7.762106 
08.41.22.058, IED_T8, 4, 1.953544, 0.634497, 0.450730, 0.311425, 1.493008 
08.41.22.059, IED_FC6, 4, 7.549190, 1.104516, 0.476991, 0.216532, 6.699573 
08.41.22.060, IED_F4, 4, 8.764886, 0.577218, 0.414823, 0.142831, 9.556360 
08.41.22.062, IED_F8, 4, 8.324083, 0.779199, 0.556039, 0.188742, 8.733722 
08.41.22.064, IED_AF4, 4, 11.133050, 0.694119, 0.477782, 0.222529, 13.447183 
08.41.23.068, IED_AF3, 4, 3.622418, 3.987477, 1.121748, 0.393017, 4.865501 
08.41.23.070, IED_F7, 4, 7.947809, 0.388413, 0.258770, 0.149130, 3.542977 
08.41.23.071, IED_F3, 4, 1.814360, 0.171556, 0.049138, 0.058970, 1.211604 
08.41.23.073, IED_FC5, 4, 7.981525, 0.404294, 0.248193, 0.149673, 3.663010 
08.41.23.076, IED_T7, 4, 1.034053, 0.198620, 0.159947, 0.150795, 1.085746 
08.41.23.079, IED_P7, 4, 1.260054, 0.139856, 0.109353, 0.138204, 0.469803 
08.41.23.080, IED_Pz, 4, 6.490998, 0.110397, 0.210939, 0.150384, 0.806334 
08.41.23.082, IED_O1, 4, 6.490998, 0.110397, 0.210939, 0.150384, 0.806334 
08.41.23.083, IED_O2, 4, 19.205251, 1.001411, 0.622076, 0.161180, 2.904647 
08.41.23.086, IED_P8, 4, 10.813859, 1.029164, 0.607531, 0.288358, 2.807484 
08.41.23.088, IED_T8, 4, 2.850240, 0.699846, 0.608767, 0.266000, 5.082549 
08.41.23.091, IED_FC6, 4, 5.408666, 0.783897, 0.324504, 0.218396, 4.350059 
08.41.23.093, IED_F4, 4, 5.382684, 0.500299, 0.207043, 0.161288, 3.449566 
08.41.23.095, IED_F8, 4, 6.669117, 0.696342, 0.324324, 0.209690, 3.869859 
08.41.23.097, IED_AF4, 4, 7.854924, 0.656323, 0.298222, 0.228425, 5.284282 
08.41.24.101, IED_AF3, 4, 2.405300, 1.045259, 0.707615, 0.220442, 0.829109 
08.41.24.103, IED_F7, 4, 3.501893, 0.454011, 0.267969, 0.103311, 1.204763 
08.41.24.104, IED_F3, 4, 1.245444, 0.172594, 0.129912, 0.099877, 1.018580 
08.41.24.105, IED_FC5, 4, 3.921416, 0.543636, 0.327907, 0.188304, 2.140294 
08.41.24.106, IED_T7, 4, 0.422287, 0.204761, 0.095100, 0.140960, 0.456986 
08.41.24.108, IED_P7, 4, 1.216613, 0.212499, 0.099639, 0.096296, 0.337423 
08.41.24.109, IED_Pz, 4, 3.404342, 0.195325, 0.187446, 0.177598, 0.609094 
08.41.24.111, IED_O1, 4, 3.404342, 0.195325, 0.187446, 0.177598, 0.609094 
08.41.24.112, IED_O2, 4, 12.333476, 0.865074, 0.388952, 0.113713, 2.172438 
08.41.24.121, IED_P8, 4, 9.458127, 1.119916, 0.608380, 0.227316, 1.826083 
08.41.24.123, IED_T8, 4, 4.317157, 0.935953, 0.455590, 0.327666, 1.050069 
08.41.24.125, IED_FC6, 4, 5.608045, 0.720162, 0.468023, 0.157843, 1.814853 
08.41.24.126, IED_F4, 4, 4.826844, 0.679781, 0.363107, 0.129422, 1.947750 
08.41.24.128, IED_F8, 4, 6.709083, 0.985151, 0.587319, 0.216434, 2.024075 
08.41.24.129, IED_AF4, 4, 5.740208, 0.632825, 0.417139, 0.146123, 2.593897 
08.41.25.131, IED_AF3, 4, 4.217661, 1.490911, 1.184812, 0.332766, 8.625117 
08.41.25.132, IED_F7, 4, 5.887660, 0.744877, 0.201310, 0.237696, 2.039632 
08.41.25.134, IED_F3, 4, 1.485714, 0.261044, 0.093463, 0.083793, 1.048641 
08.41.25.135, IED_FC5, 4, 5.016378, 0.616493, 0.255121, 0.222349, 1.821142 
08.41.25.139, IED_T7, 4, 1.251069, 0.185164, 0.112892, 0.107688, 0.309030 
08.41.25.143, IED_P7, 4, 1.234583, 0.235124, 0.150716, 0.162434, 1.375499 
08.41.25.151, IED_Pz, 4, 3.270404, 0.344592, 0.408512, 0.197143, 1.802831 
08.41.25.152, IED_O1, 4, 3.270404, 0.344592, 0.408512, 0.197143, 1.802831 
08.41.25.154, IED_O2, 4, 10.942550, 1.128200, 0.392202, 0.199569, 6.267051 
08.41.25.155, IED_P8, 4, 6.572359, 0.908487, 0.318650, 0.278483, 4.709036 
08.41.25.157, IED_T8, 4, 2.971211, 0.633424, 0.410775, 0.261409, 1.179071 
08.41.25.159, IED_FC6, 4, 6.557387, 0.850810, 0.339317, 0.225457, 2.110107 
08.41.25.160, IED_F4, 4, 5.494886, 0.659031, 0.206378, 0.157790, 2.901103 
08.41.25.162, IED_F8, 4, 7.826399, 0.961947, 0.439150, 0.275393, 2.349595 
08.41.25.164, IED_AF4, 4, 7.401166, 1.048987, 0.363812, 0.272178, 3.083554 
08.41.26.165, IED_AF3, 4, 5.833956, 1.228035, 0.779800, 0.520937, 3.291750 
08.41.26.166, IED_F7, 4, 7.663977, 0.139364, 0.195625, 0.184218, 1.500274 
08.41.26.168, IED_F3, 4, 1.999149, 0.180560, 0.171601, 0.147022, 1.034216 
08.41.26.169, IED_FC5, 4, 8.257932, 0.296400, 0.278384, 0.207156, 1.915868 
08.41.26.170, IED_T7, 4, 1.069275, 0.219224, 0.073011, 0.189730, 0.779094 
08.41.26.171, IED_P7, 4, 1.179027, 0.272801, 0.186440, 0.099505, 1.002843 
08.41.26.172, IED_Pz, 4, 4.996654, 0.426291, 0.234108, 0.181929, 2.190913 
08.41.26.173, IED_O1, 4, 4.996654, 0.426291, 0.234108, 0.181929, 2.190913 
08.41.26.175, IED_O2, 4, 9.660165, 1.366495, 0.412673, 0.185707, 6.058636 
08.41.26.177, IED_P8, 4, 5.035066, 2.081870, 0.623147, 0.239363, 3.763180 
08.41.26.179, IED_T8, 4, 1.949380, 1.347618, 0.415117, 0.476763, 1.659996 
08.41.26.181, IED_FC6, 4, 6.648684, 0.794129, 0.440731, 0.306119, 3.090159 
08.41.26.182, IED_F4, 4, 6.748631, 0.576497, 0.340721, 0.222389, 1.508785 
08.41.26.184, IED_F8, 4, 9.442545, 1.028104, 0.425094, 0.314772, 3.223259 
08.41.26.186, IED_AF4, 4, 9.436171, 0.649759, 0.391102, 0.204021, 2.694733 
08.41.27.189, IED_AF3, 4, 5.535630, 1.404889, 1.463508, 0.313496, 2.695741 
08.41.27.190, IED_F7, 4, 8.952678, 0.577149, 0.189017, 0.190490, 2.047911 
08.41.27.190, IED_F3, 4, 1.640921, 0.204370, 0.199830, 0.059575, 0.313961 
08.41.27.192, IED_FC5, 4, 6.301624, 0.552138, 0.394417, 0.158805, 2.585062 
08.41.27.193, IED_T7, 4, 2.993133, 0.268315, 0.158236, 0.094841, 1.125971 
08.41.27.194, IED_P7, 4, 1.845242, 0.193832, 0.215528, 0.136375, 1.317186 
08.41.27.195, IED_Pz, 4, 5.350167, 0.158736, 0.362205, 0.176574, 3.786870 
08.41.27.197, IED_O1, 4, 5.350167, 0.158736, 0.362205, 0.176574, 3.786870 
08.41.27.198, IED_O2, 4, 14.013884, 1.126334, 0.447145, 0.131275, 13.219555 
08.41.27.200, IED_P8, 4, 15.128977, 1.224972, 0.353221, 0.263750, 12.764278 
08.41.27.203, IED_T8, 4, 8.932901, 1.038123, 0.540019, 0.273392, 4.912512 
08.41.27.206, IED_FC6, 4, 10.262574, 1.019106, 0.505999, 0.142360, 1.706261 
08.41.27.207, IED_F4, 4, 5.196391, 0.843177, 0.421277, 0.107379, 0.357315 
08.41.27.209, IED_F8, 4, 14.522777, 1.201736, 0.489415, 0.218368, 2.795432 
08.41.27.211, IED_AF4, 4, 9.196437, 0.928982, 0.485309, 0.090020, 0.864331 
08.41.28.212, IED_AF3, 4, 3.030940, 1.931972, 1.185025, 0.427482, 2.478192 
08.41.28.213, IED_F7, 4, 1.794311, 0.466380, 0.191808, 0.194751, 0.691180 
08.41.28.216, IED_F3, 4, 0.624067, 0.111482, 0.072052, 0.062342, 0.339963 
